 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311400 Carmo da Mata
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";324;309;633
"De 5 a 9 anos";325;306;631
"De 10 a 14 anos";345;322;667
"De 15 a 19 anos";418;397;815
"De 20 a 24 anos";481;433;914
"De 25 a 29 anos";438;436;874
"De 30 a 34 anos";424;414;838
"De 35 a 39 anos";470;414;884
"De 40 a 44 anos";420;433;853
"De 45 a 49 anos";400;390;790
"De 50 a 54 anos";402;409;811
"De 55 a 59 anos";356;356;712
"De 60 a 64 anos";281;305;586
"De 65 a 69 anos";208;255;463
"De 70 a 74 anos";177;186;363
"De 75 a 79 anos";109;160;269
"De 80 anos ou mais";155;218;373
"Total";5733;5743;11476
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

