 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521890 Rubiataba
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";642;615;1257
"De 5 a 9 anos";668;629;1297
"De 10 a 14 anos";696;619;1315
"De 15 a 19 anos";747;672;1419
"De 20 a 24 anos";775;786;1561
"De 25 a 29 anos";794;787;1581
"De 30 a 34 anos";775;722;1497
"De 35 a 39 anos";719;718;1437
"De 40 a 44 anos";747;777;1524
"De 45 a 49 anos";755;766;1521
"De 50 a 54 anos";670;672;1342
"De 55 a 59 anos";537;566;1103
"De 60 a 64 anos";416;471;887
"De 65 a 69 anos";334;369;703
"De 70 a 74 anos";241;285;526
"De 75 a 79 anos";165;218;383
"De 80 anos ou mais";174;219;393
"Total";9855;9891;19746
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

