 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220785 Pavussu
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";127;113;240
"De 5 a 9 anos";148;144;292
"De 10 a 14 anos";201;185;386
"De 15 a 19 anos";210;173;383
"De 20 a 24 anos";187;136;323
"De 25 a 29 anos";167;130;297
"De 30 a 34 anos";144;136;280
"De 35 a 39 anos";112;114;226
"De 40 a 44 anos";115;111;226
"De 45 a 49 anos";120;108;228
"De 50 a 54 anos";97;90;187
"De 55 a 59 anos";94;77;171
"De 60 a 64 anos";71;66;137
"De 65 a 69 anos";56;53;109
"De 70 a 74 anos";49;44;93
"De 75 a 79 anos";33;31;64
"De 80 anos ou mais";44;46;90
"Total";1975;1757;3732
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

