 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210232 Buriticupu
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4313;4110;8423
"De 5 a 9 anos";4349;4215;8564
"De 10 a 14 anos";4221;4036;8257
"De 15 a 19 anos";3533;3567;7100
"De 20 a 24 anos";3253;3310;6563
"De 25 a 29 anos";2875;2802;5677
"De 30 a 34 anos";2317;2176;4493
"De 35 a 39 anos";1732;1679;3411
"De 40 a 44 anos";1458;1408;2866
"De 45 a 49 anos";1258;1197;2455
"De 50 a 54 anos";1106;975;2081
"De 55 a 59 anos";861;850;1711
"De 60 a 64 anos";789;635;1424
"De 65 a 69 anos";582;423;1005
"De 70 a 74 anos";408;292;700
"De 75 a 79 anos";226;151;377
"De 80 anos ou mais";193;149;342
"Total";33474;31975;65449
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

