 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130395 São Sebastião do Uatumã
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";767;715;1482
"De 5 a 9 anos";767;696;1463
"De 10 a 14 anos";820;710;1530
"De 15 a 19 anos";715;642;1357
"De 20 a 24 anos";572;526;1098
"De 25 a 29 anos";477;455;932
"De 30 a 34 anos";427;402;829
"De 35 a 39 anos";358;323;681
"De 40 a 44 anos";292;254;546
"De 45 a 49 anos";235;194;429
"De 50 a 54 anos";183;164;347
"De 55 a 59 anos";167;130;297
"De 60 a 64 anos";135;100;235
"De 65 a 69 anos";97;62;159
"De 70 a 74 anos";63;38;101
"De 75 a 79 anos";31;25;56
"De 80 anos ou mais";36;28;64
"Total";6142;5464;11606
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

