 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251360 Santana dos Garrotes
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";229;219;448
"De 5 a 9 anos";237;218;455
"De 10 a 14 anos";260;233;493
"De 15 a 19 anos";247;230;477
"De 20 a 24 anos";259;272;531
"De 25 a 29 anos";280;269;549
"De 30 a 34 anos";253;267;520
"De 35 a 39 anos";218;278;496
"De 40 a 44 anos";214;253;467
"De 45 a 49 anos";226;210;436
"De 50 a 54 anos";213;222;435
"De 55 a 59 anos";203;214;417
"De 60 a 64 anos";163;189;352
"De 65 a 69 anos";136;178;314
"De 70 a 74 anos";108;138;246
"De 75 a 79 anos";71;112;183
"De 80 anos ou mais";85;127;212
"Total";3402;3629;7031
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

