 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431645 Salto do Jacuí
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";528;502;1030
"De 5 a 9 anos";576;562;1138
"De 10 a 14 anos";555;526;1081
"De 15 a 19 anos";516;538;1054
"De 20 a 24 anos";499;550;1049
"De 25 a 29 anos";449;491;940
"De 30 a 34 anos";444;456;900
"De 35 a 39 anos";466;429;895
"De 40 a 44 anos";416;456;872
"De 45 a 49 anos";402;360;762
"De 50 a 54 anos";306;290;596
"De 55 a 59 anos";239;263;502
"De 60 a 64 anos";180;190;370
"De 65 a 69 anos";163;152;315
"De 70 a 74 anos";97;122;219
"De 75 a 79 anos";60;70;130
"De 80 anos ou mais";51;73;124
"Total";5947;6030;11977
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

