 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520280 Avelinópolis
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";103;103;206
"De 5 a 9 anos";97;106;203
"De 10 a 14 anos";107;115;222
"De 15 a 19 anos";126;118;244
"De 20 a 24 anos";120;120;240
"De 25 a 29 anos";101;113;214
"De 30 a 34 anos";99;98;197
"De 35 a 39 anos";96;95;191
"De 40 a 44 anos";88;89;177
"De 45 a 49 anos";83;73;156
"De 50 a 54 anos";71;60;131
"De 55 a 59 anos";60;51;111
"De 60 a 64 anos";44;40;84
"De 65 a 69 anos";36;35;71
"De 70 a 74 anos";28;24;52
"De 75 a 79 anos";20;11;31
"De 80 anos ou mais";11;9;20
"Total";1290;1260;2550
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

